Source,State,Species,Cultivar,Fat,CP,Ash,ADF,NDF,NFC,DM,carb,cellulose,lignin,Growth Stage,lab,fy,Site,Sample,name,latitude,longitude,Sampling,Planting,Termination,Block,Zadoks
UGA,GA,Oats,,2.4335911,8.0725164,5.361,39.2803535,63.6221237,25.42,,36.09,54.4,9.51,,10932,1516,,,Julia Gaskin/Mike Nugent,31.48864,-82.785,,,5/11/2016,,
UGA,GA,Oats,,2.7499971,8.989974,4.151,37.6283035,60.9956779,27.19,,38.96,51.25,9.8,,10933,1516,,,Julia Gaskin/Mike Nugent,31.48864,-82.785,,,5/11/2016,,
UGA,GA,Oats,,2.4461644,9.1295834,4.63,38.3260384,61.9366226,26.32,,37.96,52.46,9.59,,10934,1516,,,Julia Gaskin/Mike Nugent,31.48864,-82.785,,,5/11/2016,,
UGA,GA,Oats,,2.7878604,10.5865278,6.675,36.7662086,60.5241241,23.29,,37.73,53.57,8.7,,10935,1516,,,Julia Gaskin/Mike Nugent,31.48864,-82.785,,,5/11/2016,,
UGA,GA,Crimson clover,,2.7538803,26.7256775,7.6137118,24.150713,35.7403488,29.67,,62.34,32.03,5.64,,1308,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Crimson clover,,2.6866121,23.6844692,5.2235928,24.7694168,32.0170479,38.63,,67,30.06,2.95,,1309,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Crimson clover,,3.1147106,22.3555164,7.0879402,26.282299,33.8199425,35.99,,64.5,31.95,3.55,,1310,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Crimson clover,,2.8577933,22.8266602,6.7504854,24.3943348,31.0951195,38.65,,67.41,29.42,3.16,,1311,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Radish,,2.1072428,15.7519026,7.7608209,35.2439651,51.8451653,26.16,,45.92,47.62,6.47,,1312,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Radish,,2.0375605,16.2894783,10.2985268,32.5894241,46.8589859,27.8,,49.61,44.36,6.03,,1313,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Radish,,2.0550864,16.1933937,8.7818909,34.4263229,51.0259285,25.52,,46.17,47.27,6.56,,1314,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Radish,,2.1006954,18.8737984,10.1929569,31.9549885,46.6670036,25.43,,49.85,44.17,5.97,,1315,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Oats,,2.38325,11.3962231,2.9820011,27.1300907,48.714447,37.93,,51.49,42.91,5.6,,1316,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Oats,,2.5124168,12.2434254,3.6077831,25.1940842,46.7119789,38.19,,53.13,41.89,4.99,,1317,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Oats,,2.371367,12.2209854,2.6001546,25.8988876,48.2245903,37.96,,52.15,42.6,5.25,,1318,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Oats,,2.5485101,14.1450386,3.8367929,24.2227516,45.7638168,36.91,,53.95,41.24,4.81,,1319,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Cereal rye,,2.4089332,9.9147367,2.6470985,35.3670845,66.1072159,23.55,,35.17,59.17,5.66,,1328,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Cereal rye,,2.4478762,11.6287909,1.0031965,31.4062729,61.0018196,28.19,,40.93,53.74,5.33,,1329,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Cereal rye,,2.4257782,11.4921532,4.7160063,39.3301926,70.5186157,15.78,,29.63,64.15,6.22,,1330,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Cereal rye,,2.5688236,10.4930334,3.5094473,38.2994843,70.3033295,18.05,,30.68,63.25,6.07,,1331,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Ryegrass,,2.2326334,12.5253553,6.018404,27.8754578,46.9556389,35.55,,51.72,43.11,5.17,,1336,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Ryegrass,,2.1284397,12.49333,6.2902513,28.1703148,47.2219124,35.17,,51.32,44.14,4.54,,1337,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Ryegrass,,2.2199101,12.8250256,4.7207851,27.1267071,44.7304497,38.63,,54.55,40.85,4.6,,1338,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Ryegrass,,2.104768,13.0722866,4.3593593,26.4131298,43.9120445,39.63,,55.52,39.75,4.73,,1339,1617,,,Julia Gaskin/Pennington,33.87285,-83.53545,,,4/6/2016,,
UGA,GA,Cereal rye,,3.2436306,13.3284693,4.2699122,30.7961826,61.2589188,22.19,,38.75,57.45,3.8,,12186,1617,,,Peyton Sapp,32.8756,-82.21609,,,4/10/2017,,
UGA,GA,Oats,,2.7844622,19.6910248,8.0577316,23.976614,36.9669266,35.09,,60.89,34.51,4.6,,12842,1617,,,Julia Gaskin - Iron Horse,33.88689,-83.41941,,,3/29/2017,,
UGA,GA,Oats,,2.8462579,14.4757652,7.3733163,26.6539555,41.6600304,36.56,,56.4,38.96,4.64,,12843,1617,,,Julia Gaskin - Iron Horse,33.88689,-83.41941,,,3/29/2017,,
UGA,GA,Oats,,2.6099937,12.2073669,6.166676,24.8937912,39.6109123,42.18,,59,36.32,4.68,,12844,1617,,,Julia Gaskin - Iron Horse,33.88689,-83.41941,,,3/29/2017,,
UGA,GA,Cereal rye,,3.5068798,23.4056969,7.1134329,21.6728249,45.5894089,23.58,,50.92,44.24,4.84,,15155,1617,,,Julia Gaskin,32.8756,-82.21609,,,3/15/2017,,
UGA,GA,Cereal rye,,3.3793149,22.5813484,6.2651582,21.3790417,44.7585335,26.15,,52.25,42.87,4.89,,15157,1617,,,Julia Gaskin,32.8756,-82.21609,,,3/15/2017,,
UGA,GA,Cereal rye,,3.2605228,19.8814697,7.3055549,23.0649986,45.3224525,27.4,,51.11,43.51,5.38,,15160,1617,,,Julia Gaskin,32.8756,-82.21609,,,3/15/2017,,
UGA,GA,Buckwheat,,2.883642,17.175518,11.3518229,34.7430954,50.6041985,21.53,,45.11,46.85,8.04,,3335,1718,,,Sarah C. Fankhauser,33.4385,-83.84468,,,9/18/2017,,
UGA,GA,Buckwheat,,2.1219838,17.0998669,10.8152475,35.9367714,47.810833,25.5,,48.33,44.03,7.64,,3336,1718,,,Sarah C. Fankhauser,33.4385,-83.84468,,,9/18/2017,,
UGA,GA,Buckwheat,,2.3923354,16.132309,12.0592737,33.5506096,51.8202667,21.22,,43.4,47.88,8.72,,3337,1718,,,Sarah C. Fankhauser,33.4385,-83.84468,,,9/18/2017,,
UGA,GA,Cereal rye,,3.5876536,22.4094753,11.2429199,30.6080246,60.0162964,6.94,,32.38,63.94,3.68,,9627,1718,,,Steven Williams,32.8756,-82.21609,,,2/21/2018,,
UGA,GA,Cereal rye,,3.1949947,19.22089,8.8621626,32.3852425,66.6778488,6.71,,26.84,66.56,6.61,,9628,1718,,,Steven Williams,32.8756,-82.21609,,,2/21/2018,,
UGA,GA,Cereal rye,,3.4300137,21.9762115,8.3370056,34.2997437,62.1060829,8.5,,32.24,63.47,4.29,,9629,1718,,,Steven Williams,32.8756,-82.21609,,,2/21/2018,,
UGA,GA,Crimson clover,,2.4134214,24.3453808,8.6336823,22.1317997,26.5107002,39.95,,70.99,24.71,4.3,,10034,1718,,,Julia Gaskin,32.8756,-82.21609,,,3/1/2018,,
UGA,GA,Crimson clover,,2.4935005,21.2063885,10.4211378,24.2862072,31.0395184,37.01,,65.35,29.49,5.16,,10035,1718,,,Julia Gaskin,32.8756,-82.21609,,,3/1/2018,,
UGA,GA,Crimson clover,,2.5723112,22.568573,10.2932863,24.0414734,30.3089466,36.38,,66.21,28.97,4.82,,10036,1718,,,Julia Gaskin,32.8756,-82.21609,,,3/1/2018,,
UGA,GA,Cereal rye,,2.3558602,11.6488533,6.433104,37.0351448,68.8152084,15.56,,26.45,66.28,7.27,,10111,1718,,,Julia Gaskin,32.8756,-82.21609,,,3/1/2018,,
UGA,FL,Cereal rye,,3.0941987,14.2935581,4.9022446,31.5747128,62.3541794,19.72,,34.44,60.93,4.64,,10163,1718,,,Patrick Troy,30.82442,-83.31546,,,2/28/2018,,
UGA,FL,Cereal rye,,2.8546293,10.7716284,2.7833214,34.6062355,67.7822647,20.55,,30.28,64.5,5.21,,10164,1718,,,Patrick Troy,30.82442,-83.31546,,,2/28/2018,,
UGA,FL,Cereal rye,,3.0694926,14.4603424,3.3261137,28.0122967,58.4032059,24.83,,39.59,56.48,3.93,,10165,1718,,,Patrick Troy,30.82442,-83.31546,,,2/28/2018,,
UGA,GA,Crimson clover,,2.3601923,22.6743698,9.7082062,20.7431278,27.7373638,39.46,,69.28,24.34,6.38,,10280,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Crimson clover,,2.4713347,23.5019321,10.8934135,24.9933834,32.7527542,32.67,,63.25,30.8,5.95,,10281,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Crimson clover,,2.6288209,18.8952675,10.3227911,26.4109764,38.163929,32.66,,57.45,36.88,5.68,,10282,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,2.9693635,12.145587,5.2374883,21.9945736,44.2924423,38.46,,53.26,43.63,3.11,,10287,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Cereal rye,,3.5169733,16.5715961,5.1013412,23.0917797,48.7546806,29.47,,48.63,49,2.37,,10288,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0073605,12.1846952,6.094265,26.2802353,52.5409813,29.85,,44.05,52.73,3.22,,10289,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0040104,13.1855354,6.2909737,22.8889694,45.6795883,35.04,,51.25,45.89,2.86,,10290,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,2.8654137,11.0465117,6.291811,26.3107777,55.5089569,28.17,,40.76,54.99,4.25,,10291,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.1326411,13.7879877,6.6327968,22.932251,47.9453392,31.86,,48.65,48.5,2.86,,10292,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Cereal rye,,3.4537983,16.1815586,5.8028431,22.9388256,48.5404282,29.42,,48.47,48.97,2.56,,10293,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0591967,13.7889662,7.5452404,25.3038158,51.8455811,27.39,,43.92,52.51,3.57,,10294,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Cereal rye,,3.4322498,15.8555231,9.1610336,25.5230255,51.4368248,23.71,,43.37,53.26,3.37,,10295,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.1473007,11.0465021,9.2200813,26.4930954,52.2820282,27.96,,42.41,52.35,5.24,,10296,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0880773,13.609313,8.9165583,24.9761009,50.6816216,27.25,,44.36,51.83,3.81,,10297,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,2.873095,10.6276808,6.141664,23.2439175,48.5944824,35.16,,48.23,48.56,3.21,,10298,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0573111,12.8138723,7.7279477,26.8206234,52.9814072,27.13,,42.58,52.57,4.84,,10299,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0292666,12.0580759,6.8918133,23.7005253,50.0676193,31.46,,46.22,50.48,3.3,,10301,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Oats,,3.0427127,13.0149889,6.4499311,23.9027748,49.2473946,31.69,,47.35,49.48,3.16,,10302,1718,,,Julia Gaskin,34.34328,-85.11632,,,3/8/2018,,
UGA,GA,Crimson clover,,2.4501593,21.7177505,9.5911713,20.0122948,28.5003643,39.74,,68.48,26.77,4.76,,10444,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,GA,Crimson clover,,2.2825108,23.1588573,11.1572485,19.353508,27.356226,37.96,,69.2,26.06,4.74,,10445,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,GA,Crimson clover,,2.3784456,21.8691692,12.2544823,20.0479984,29.0058384,36.52,,66.94,27.98,5.08,,10446,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,GA,Crimson clover,,2.6795092,20.9580135,10.8954363,24.4740486,38.961937,29.23,,56.27,37.89,5.84,,10447,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,GA,Crimson clover,,2.7443404,17.3188915,9.4253559,22.5061321,35.7621498,37.25,,60.52,34.46,5.02,,10448,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,GA,Winter pea,,2.66328,15.3538761,10.5488205,25.0094318,40.2158432,34.03,,55.04,39.2,5.77,,10449,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,GA,Crimson clover,,2.8532801,14.0769768,8.9249325,24.8728142,40.2533455,36.71,,55.81,38.92,5.27,,10450,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/15/2018,,
UGA,FL,Cereal rye,,3.1318984,11.7637644,4.077117,18.3367672,30.0323467,53.1,,68.69,28.7,2.61,,10484,1718,,,Patrick Troy,30.82442,-83.31546,,,3/15/2018,,
UGA,FL,Cereal rye,,3.1014271,12.331521,5.2889552,20.3045559,37.0247688,44.85,,60.91,35.69,3.4,,10485,1718,,,Patrick Troy,30.82442,-83.31546,,,3/15/2018,,
UGA,FL,Cereal rye,,3.0154016,12.3418026,5.1802692,22.2200813,40.5186577,41.78,,57.27,39.5,3.24,,10486,1718,,,Patrick Troy,30.82442,-83.31546,,,3/15/2018,,
UGA,GA,Cereal rye,,2.2517745,17.0860653,8.111865,31.6529541,57.337513,19.23,,37.6,57.72,4.68,,10693,1718,,,Stevie Williams,32.8756,-82.21609,,,3/26/2018,,
UGA,GA,Cereal rye,,2.3618689,18.9641666,8.7667427,29.4223652,52.4286385,21.15,,42.53,53.74,3.73,,10694,1718,,,Stevie Williams,32.8756,-82.21609,,,3/26/2018,,
UGA,GA,Ryegrass,,2.3536966,11.8999529,8.29599,30.5974331,52.4355431,28.69,,42.81,52.32,4.86,,10878,1718,,,Buckhead Creek,32.8756,-82.21609,,,4/20/2018,,
UGA,GA,Cereal rye,,2.6982772,8.8264589,5.748939,35.4445496,64.7645798,22.5,,31.29,63.06,5.66,,10879,1718,,,Buckhead Creek,32.8756,-82.21609,,,4/20/2018,,
UGA,GA,Cereal rye,,2.7986753,8.9572897,5.8671942,36.9640579,67.4749146,19.63,,28.32,64.8,6.87,,10881,1718,,,Buckhead Creek,32.8756,-82.21609,,,4/20/2018,,
UGA,GA,Cereal rye,,3.1681013,16.1944046,7.0292921,29.7940159,57.8633041,19.8,,37.76,57.24,4.99,,11140,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/4/2018,,
UGA,GA,Cereal rye,,2.8125954,13.9480476,6.5307159,30.3076382,58.2653008,22.52,,37.66,56.54,5.8,,11141,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/4/2018,,
UGA,GA,Cereal rye,,2.8931441,13.4021702,5.5967007,31.7575016,59.7176552,22.57,,36.74,57.54,5.72,,11142,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/4/2018,,
UGA,GA,Hairy vetch,,2.4583437,25.3398552,9.2608967,28.0974483,36.5680122,28.93,,59.7,34.84,5.47,,11631,1718,,,Ralph Sandeford,32.8756,-82.21609,,,4/12/2018,,
UGA,GA,Cereal rye,,2.3267722,13.0670519,5.4555554,37.2234383,66.3123703,17.48,,29.86,63.89,6.25,,11633,1718,,,Ralph Sandeford,32.8756,-82.21609,,,4/12/2018,,
UGA,GA,Crimson clover,,1.8807205,17.416544,8.0762377,33.2757492,40.6788063,34.8,,55.74,36.98,7.28,,12090,1718,,,Middleton Orchard &Wildlife,33.4385,-83.84468,,,5/6/2018,,
UGA,GA,Cereal rye,,2.0805783,12.2389412,3.3159359,39.7460861,68.8859863,18.3,,28.74,64.28,6.97,,12323,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/10/2018,,
UGA,GA,Cereal rye,,2.1149499,12.3275127,3.1929517,39.7605171,68.507164,18.65,,29.23,63.78,6.98,,12325,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/10/2018,,
UGA,GA,Cereal rye,,2.0835655,11.4221191,4.141767,38.1034164,66.5561523,20.46,,30.57,62.67,6.76,,12330,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/10/2018,,
UGA,GA,Cereal rye,,1.8264183,12.2809353,4.6515193,41.2868118,70.5985718,15.58,,25.96,66.27,7.77,,12333,1718,,,Julia Gaskin,32.8756,-82.21609,,,4/10/2018,,
UGA,GA,Oats,,2.4490471,6.8194871,5.2380776,34.9816933,62.850975,27.04,,33.67,59.62,6.7,,13008,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Triticale,,1.9798431,8.0795879,3.6411295,33.9334221,59.2074394,31.24,,38.55,51.4,10.05,,13009,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.3851342,6.6151714,5.3797531,35.0529671,62.6885643,27.32,,33.75,56.63,9.63,,13010,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Cereal rye,,2.2171419,8.3595991,6.1572571,41.2529068,72.6009064,15.75,,22.63,68.06,9.3,,13011,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.2070236,5.6009574,4.8629313,37.3518791,65.7934189,26.14,,30.85,60.31,8.84,,13012,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.2197609,4.8372531,3.9827456,36.5133324,65.5088806,28.04,,31.77,59.14,9.08,,13013,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.562407,6.7901483,4.8475246,35.8942413,63.8545418,26.42,,32.9,57.57,9.53,,13014,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.5027235,6.7573667,6.3267875,33.5476112,62.1351929,26.63,,33.66,59.18,7.16,,13015,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Triticale,,2.07897,9.489069,3.2398298,31.9195976,57.9278488,31.32,,40.13,49.44,10.43,,13016,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Cereal rye,,2.3671021,8.7028084,5.6563606,40.0380821,72.3824844,15.96,,23.28,67.74,8.98,,13017,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Cereal rye,,2.1689208,8.6585541,4.7392802,43.3688698,74.831955,14.84,,21.45,69.65,8.9,,13018,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.3370938,5.832737,3.944488,38.4793167,67.1659927,25.42,,30.07,61.53,8.39,,13019,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.5009525,5.903059,4.7842994,35.2710495,63.5947456,27.67,,33.22,57.11,9.67,,13020,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.3851612,5.6096115,4.8790932,34.7991142,64.0271835,27.58,,32.69,60.34,6.97,,13021,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Triticale,,2.166924,7.7295961,3.11027,33.449913,60.5220108,30.71,,37.54,51.78,10.68,,13022,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Cereal rye,,2.2007239,9.3666239,5.8328404,40.2604103,70.6083069,16.93,,25.02,66.1,8.88,,13023,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.3278558,5.8993049,4.9951143,36.897541,65.8690567,25.52,,30.66,60.64,8.69,,13024,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Triticale,,2.1243825,7.3640504,2.9486971,33.6736526,60.5108337,31.29,,37.65,52.1,10.25,,13025,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.4267001,6.6647406,6.2969098,36.0276375,67.0445251,22.26,,28.45,63.98,7.57,,13026,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,GA,Oats,,2.4234776,5.9336605,3.4613192,35.8737373,62.9181366,29.67,,34.82,55.22,9.95,,13027,1718,,,Julia Gaskin,31.49416,-83.52634,,,4/9/2018,,
UGA,NC,Cereal rye,,1.9758731,6.2496982,3.0522985,41.4862823,74.1165009,19.79,,23.55,68.64,7.81,,13034,1718,,,Julia Gaskin,34.35205,-83.79279,,,5/3/2018,,
UGA,NC,Cereal rye,,2.0118446,7.1876636,2.7943904,41.3868294,72.8083725,20.29,,25.1,67.03,7.87,,13035,1718,,,Julia Gaskin,34.35205,-83.79279,,,5/3/2018,,
UGA,NC,Cereal rye,,2.0851102,6.3097081,1.8023429,42.7995567,76.9627533,18.23,,21.63,70.34,8.03,,13036,1718,,,Julia Gaskin,34.35205,-83.79279,,,5/3/2018,,
UGA,GA,Oats,,2.7577941,8.7596045,5.4536242,23.4482937,40.920639,44.97,,56.72,39.44,3.84,,13037,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,3.2164893,12.6819019,4.6244354,27.2099285,52.5999451,30.56,,44.85,50.44,4.71,,13038,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.6913972,9.5930691,6.7008238,24.8357811,44.3093452,39.81,,52.51,42.67,4.82,,13039,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.7089794,9.6167545,5.9964538,25.0872955,43.4532318,41.27,,53.78,41.16,5.06,,13040,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.7846861,9.1028633,5.4950013,24.7552204,42.5987587,43,,54.92,40.79,4.29,,13041,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.8239222,9.6985111,6.3021183,22.8151283,38.9467583,44.95,,58.43,37.49,4.08,,13042,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,2.8747056,11.3147631,6.0368047,29.5132637,56.1259117,27.58,,40.26,54.14,5.6,,13043,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.8585887,8.2816391,4.9417644,24.3735695,40.2124786,46.52,,57.7,37.45,4.85,,13044,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,2.9581537,10.7776976,5.8075123,29.4600983,58.1239815,26.4,,38.29,56.42,5.29,,13045,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.6237111,8.7300348,6.8463039,25.5295162,43.1429787,41.68,,53.69,40.85,5.46,,13046,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.8805099,8.4391289,6.0746417,24.4487114,41.1630173,44.32,,56.18,39.6,4.22,,13047,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.6911945,7.6986322,6.1055503,24.4437809,40.6219177,45.73,,56.74,38.89,4.38,,13048,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.6391749,7.4065509,5.951674,25.7411728,42.8018227,44.2,,54.49,40.32,5.19,,13049,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,3.023612,11.1055851,6.0264869,28.7123604,54.2998199,29.35,,42.22,52.66,5.13,,13050,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.6651351,7.4157271,6.4845943,25.9003296,41.5726051,44.77,,55.55,39.51,4.94,,13051,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.8759453,8.4503717,4.9902325,23.2818756,36.9019852,49.36,,61.16,34.92,3.92,,13052,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.6075177,6.4747787,2.739501,26.3687763,45.8064117,45.58,,52.9,42.51,4.59,,13053,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,2.0872486,5.5948043,2.4235036,42.494751,76.5739288,18.68,,21.53,70.35,8.12,,13054,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.4082601,6.142643,3.9915709,31.5866623,57.7234383,33.77,,39.88,54.28,5.84,,13055,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.4185803,7.1844311,2.946332,32.6247406,59.0945015,32.49,,39.11,54.85,6.04,,13056,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.5332463,6.9832764,3.5752287,31.4173088,55.3427887,35.44,,42.61,52.21,5.19,,13057,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.2974267,7.0284224,4.2009921,32.7093048,57.8772659,32.65,,39.58,54.33,6.09,,13058,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,2.2214067,5.9315672,1.3632168,42.1690407,75.8772583,19.92,,23.07,68.62,8.3,,13059,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.4773452,6.133297,3.1269209,27.3003712,47.0700378,44.49,,51.41,43.15,5.44,,13060,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Cereal rye,,2.0741451,5.1876225,1.935343,41.6990395,75.1514664,20.91,,23.36,68.17,8.46,,13061,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.3624957,6.4776359,4.785048,30.5294094,54.9971542,35.23,,42.23,51.38,6.39,,13062,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
UGA,GA,Oats,,2.4236333,6.9466157,4.4038229,32.0583725,57.8684235,32.41,,39.47,53.41,7.12,,13063,1718,,,Julia Gaskin,33.88689,-83.41941,,,3/21/2018,,
