Account#,Sample#,Date_Processed,Sampled_By,Sampled_For,Description1,Product_Type,Test_Mode,Moisture,Dry_Matter,pH,CP,AD-ICP,ND-ICP_w/oNa2SO3,ND-ICP_w/Na2SO3,SP%CP,ADF,aNDF,aNDFom,Lignin,uNDFom48,NDFD48,uNDFom240,NDFD240,WSC(Sugar),ESC(Sugar),Starch,EE(Fat),TFA(Fat),Ash,Ca,P,Mg,K,S,Adj_CP,NFC,TDN_ADF,NEL3x_ADF,NEG_ADF,NEM_ADF,TDN_OARDC,NEL3x_OARDC,NEG_OARDC,NEM_OARDC,TDN_Milk2013,NEL3x_Milk2013,NEM_Milk2013,NEG_Milk2013,Milk/Ton_Milk2013,RFV,RFQ
7592,00116060046582,6/23/2016,Cornell University,MUSGRAVE 864,R2 Date1 Blk4,7,N9,9.84,90.16,6.8,20.87,0.67,3.34,2.9,36.46,18.18,32.21,31.32,3.36,12.93,58.72,10.52,66.41,13.18,9.51,7.87,3.12,2.24,6.76,0.57,0.38,0.31,2.62,0.24,20.87,40.71,70.55,73.11,42.38,69.37,72.13,74.87,52.89,81.26,70.67,81.22,79.01,50.92,4025,216.11,227.76
7592,00116060046583,6/23/2016,Cornell University,MUSGRAVE 865,R2 Date2 Blk1,7,N9,9.2,90.8,6.08,18.87,0.43,3.02,2.52,47.8,26.68,49.28,47.87,2.81,10.65,77.75,8.31,82.64,11.29,6.15,3.51,3.24,1.69,8.09,0.35,0.46,0.23,3.82,0.23,18.87,25,67.92,70.18,34.75,60.9,66.46,68.56,45.42,72.78,67.22,73.3,73.45,46.02,3660,128.85,182.78
7592,00116060046584,6/23/2016,Cornell University,MUSGRAVE 866,R2 Date2 Blk2,7,N9,9.14,90.86,6.16,21.43,0.54,3.43,2.81,49.7,26.28,48.55,47.17,2.78,10.56,77.61,7.86,83.34,9.32,6.17,3.05,3.24,1.58,8.66,0.39,0.49,0.24,3.94,0.25,21.43,22.97,68.04,70.32,35.87,62.13,66.02,68.07,45.86,73.27,66.7,72.6,73.81,46.34,3614,131.02,182.9
7592,00116060046585,6/23/2016,Cornell University,MUSGRAVE 867,R2 Date2 Blk3,7,N9,9.08,90.92,6,18.12,0.42,2.9,2.31,48.68,26.63,49.09,47.69,3.08,9.67,79.72,6.95,85.43,12.72,7.55,3.49,3.06,1.62,7.86,0.37,0.43,0.23,3.59,0.22,18.12,26.02,67.93,70.2,34.58,60.71,66.1,68.16,44.68,71.95,68.11,73.83,74.34,46.81,3707,128.92,189.15
7592,00116060046586,6/23/2016,Cornell University,MUSGRAVE 868,R2 Date2 Blk4,7,N9,8.84,91.16,6.47,20.05,0.64,3.21,2.94,44.44,23.86,41.46,40.29,2.34,11.23,72.13,7.8,80.64,11.37,8.5,4.09,3.3,1.77,8.51,0.48,0.44,0.22,3.75,0.25,20.05,31.32,68.79,71.15,38.27,64.79,68.97,71.35,48.82,76.63,67.96,75.5,74.97,47.36,3763,157.52,198.39
7592,00116060046587,6/23/2016,Cornell University,MUSGRAVE 870,R2 Date3 Blk2,7,N9,8.72,91.28,6.08,16.09,0.46,2.57,2.52,41.45,34,60.17,58.44,3.64,17.55,69.97,10.91,81.33,8.78,4.62,1.07,2.95,1.45,8.68,0.3,0.45,0.21,3.93,0.2,16.09,16.86,65.65,67.66,29.55,55.21,61.1,62.59,37.56,64,59.26,66.29,61.11,34.94,3153,96.28,128.81
7592,00116060046588,6/23/2016,Cornell University,MUSGRAVE 872,R2 Date3 Blk4,7,N9,8.5,91.5,6.32,17.94,0.46,2.87,2.79,39.86,30.24,54.69,53.12,3.41,13.82,73.98,10.98,79.33,10.38,5.65,1.74,2.72,1.53,8.23,0.34,0.44,0.22,3.75,0.22,17.94,20.97,66.82,68.96,32.31,58.22,63.63,65.41,41.53,68.42,63.65,70.13,68.12,41.26,3429,110.93,154.6
7592,00116060046589,6/23/2016,Cornell University,MUSGRAVE 873,R2 Date4 Blk1,7,N9,7.8,92.2,5.9,13.09,0.71,2.09,2.5,34.38,36.88,61.89,60.11,5.42,22.85,61.99,15.79,73.73,10.58,5.79,0.91,2.67,1.52,8.12,0.33,0.37,0.2,3.39,0.18,13.09,18.66,64.76,66.67,27.87,53.38,57.92,59.05,32.02,57.9,55.62,64.98,54.53,28.93,3005,90.49,106.1
7592,00116060046590,6/23/2016,Cornell University,MUSGRAVE 874,R2 Date4 Blk2,7,N9,8.41,91.59,5.67,12.18,0.55,1.95,2.27,34.81,35.72,60.64,58.89,5.06,20.61,65,14.81,74.85,12.43,6.14,2.31,2.84,1.65,8.32,0.32,0.35,0.2,3.19,0.16,12.18,20.23,65.12,67.07,28.06,53.58,58.91,60.15,33.01,58.99,57.48,66.06,56.83,31.04,3100,93.74,116.52
7592,00116060046591,6/23/2016,Cornell University,MUSGRAVE 875,R2 Date4 Blk3,7,N9,7.97,92.03,5.71,11.93,0.64,1.91,2.33,33.86,36.88,63.17,61.35,5.31,22.56,63.23,14.73,75.99,11.66,5.48,1.54,2.81,1.61,8.03,0.32,0.34,0.2,3.12,0.16,11.93,18.41,64.76,66.67,26.96,52.39,57.94,59.07,31.58,57.42,55.79,64.89,54.26,28.68,3010,88.62,106.94
7592,00116060046592,6/23/2016,Cornell University,MUSGRAVE 876,R2 Date4 Blk4,7,N9,8.22,91.78,5.94,12.95,0.63,2.07,2.4,33.13,33.79,58.35,56.67,4.76,19.35,65.85,13.35,76.44,12.89,5.44,2.21,2.84,1.76,8.04,0.33,0.36,0.21,3.25,0.18,12.95,21.98,65.73,67.74,29.21,54.83,60.4,61.81,35.26,61.46,59.29,67.82,59.79,33.74,3220,99.93,124.84
7592,00116060046593,6/23/2016,Cornell University,MUSGRAVE 877,R2 Date5 Blk1,7,N9,8.45,91.55,5.29,13.03,0.73,2.08,1.96,52.88,41.49,67.84,64.39,5.84,26.32,59.12,15.99,75.17,7.1,2.05,0.18,2.74,1.01,9.75,0.36,0.38,0.21,3.31,0.18,13.03,12.78,63.35,65.09,25.5,50.81,53.61,54.25,26.17,51.53,49.66,59.07,45.59,20.66,2600,77.63,83.79
7592,00116060046594,6/23/2016,Cornell University,MUSGRAVE 878,R2 Date5 Blk2,7,N9,8.61,91.39,5.11,11.18,0.6,1.79,1.69,53.49,44.94,71.95,68.41,6.29,29.55,56.8,17.61,74.26,7.13,2.97,0.24,2.36,0.79,8.97,0.27,0.36,0.17,3.2,0.14,11.18,11.34,62.28,63.9,23.26,48.39,52.26,52.74,23.51,48.66,46.85,57.22,40.4,15.8,2460,69.76,72.8
7592,00116060046595,6/23/2016,Cornell University,MUSGRAVE 879,R2 Date5 Blk3,7,N9,8.68,91.32,5.2,11.51,0.67,1.84,1.69,56.13,44.59,70.84,66.6,6.36,28.97,56.5,16.93,74.58,7.07,2.8,0.52,2.37,0.72,9.46,0.3,0.37,0.18,3.3,0.16,11.51,12.4,62.39,64.02,23.8,48.97,52.04,52.5,23.32,48.45,47.05,57.27,40.87,16.24,2461,70.95,73.19
7592,00116060046596,6/23/2016,Cornell University,MUSGRAVE 880,R2 Date5 Blk4,7,N9,8.63,91.37,5.36,13.74,0.69,2.2,1.91,55.09,40.06,65.81,62.88,5.43,24.19,61.53,14.56,76.84,7.31,2.38,0.92,2.79,1,9.58,0.35,0.4,0.21,3.39,0.18,13.74,13.71,63.79,65.58,26.54,51.93,54.9,55.68,28.26,53.8,51.7,60.45,48.98,23.81,2709,81.39,93.11
7592,00116060046597,6/23/2016,Cornell University,MUSGRAVE 881,R2 Date6 Blk1,7,N9,8.61,91.39,4.97,11.16,0.64,1.79,1.66,56.45,44.69,70.76,66.55,6.63,29.86,55.13,19.16,71.21,7.71,1.08,0.71,2.3,0.76,9.48,0.3,0.36,0.18,3.09,0.15,11.16,12.71,62.36,63.99,23.72,48.88,51.68,52.1,22.68,47.76,46.39,57.04,39.69,15.13,2434,71.28,70.29
7592,00116060046598,6/23/2016,Cornell University,MUSGRAVE 882,R2 Date6 Blk2,7,N9,8.36,91.64,4.9,9.39,0.68,1.5,1.67,50.91,47.21,74.1,70.23,7.11,33.2,52.73,21.28,69.7,7.74,2.9,0.84,2.28,0.78,8.89,0.26,0.33,0.16,2.83,0.12,9.39,11.38,61.58,63.12,21.8,46.81,50.38,50.65,20.01,44.89,43.79,55.54,34.77,10.49,2314,65.45,61.34
7592,00116060046599,6/23/2016,Cornell University,MUSGRAVE 883,R2 Date6 Blk3,7,N9,8.45,91.55,5.04,9.4,0.65,1.5,1.62,51.38,46.82,73.22,68.99,6.97,31.84,53.85,20.54,70.23,8.15,2.74,0.85,2.24,0.73,8.93,0.25,0.33,0.16,2.89,0.12,9.4,12.57,61.69,63.25,22.13,47.17,50.88,51.21,20.73,45.67,44.96,56.28,36.61,12.23,2373,66.66,64.72
7592,00116060046600,6/23/2016,Cornell University,MUSGRAVE 884,R2 Date6 Blk4,7,N9,8.56,91.44,5.09,11.06,0.67,1.77,1.69,54.88,45.65,71.14,66.28,6.76,29.99,54.75,18.83,71.59,7.87,3.82,0.3,2.32,0.72,9.72,0.29,0.36,0.18,3.16,0.14,11.06,12.91,62.06,63.66,23.54,48.68,51.25,51.62,22.01,47.04,46.07,56.73,39.14,14.62,2410,69.88,68.52
7592,00116060046601,6/23/2016,Cornell University,MUSGRAVE 885,R2 Date7 Blk1,7,N9,8.19,91.81,5.23,7.03,0.48,1.12,1.46,33.14,50.36,75.76,73.4,7.76,37.07,49.5,26.32,64.14,9.94,1.46,0.24,1.81,0.69,7.66,0.19,0.31,0.1,2.89,0.09,7.03,11.68,60.61,62.04,20.31,45.21,49.66,49.85,17.96,42.71,41.25,54.64,29.57,5.54,2225,60.84,53.83
7592,00116060046602,6/23/2016,Cornell University,MUSGRAVE 886,R2 Date7 Blk2,7,N9,7.8,92.2,5.21,6.49,0.48,1.04,1.59,28.04,50.77,78.09,75.3,7.71,39.13,48.03,26.57,64.71,10.46,4.73,0.37,1.89,0.78,8.05,0.18,0.31,0.11,2.74,0.09,6.49,9.97,60.48,61.9,19.2,44.03,48.93,49.04,16.66,41.31,39.11,53.01,25.83,1.96,2105,58.91,47.78
7592,00116060046603,6/23/2016,Cornell University,MUSGRAVE 887,R2 Date7 Blk3,7,N9,8.22,91.78,5.28,7.26,0.5,1.16,1.59,33.2,49.73,75.56,72.31,7.57,37.1,48.69,24.7,65.84,9.82,2.48,0.22,1.95,0.74,8.41,0.21,0.32,0.12,2.81,0.1,7.26,11.87,60.8,62.25,20.47,45.39,49.62,49.8,18.01,42.75,40.81,54.16,28.98,4.98,2186,61.83,51.79
7592,00116060046604,6/23/2016,Cornell University,MUSGRAVE 888,R2 Date7 Blk4,7,N9,7.75,92.25,5.41,8.09,0.55,1.29,1.68,32.39,48.25,74.2,72.54,7.33,35.95,50.44,25.06,65.45,9.95,4.13,0.28,1.94,0.84,7.92,0.2,0.33,0.11,2.98,0.11,8.09,11.29,61.25,62.76,21.31,46.29,50.5,50.78,19.64,44.5,42.29,55.26,31.77,7.64,2274,64.44,57.81
7592,00116060046605,6/23/2016,Cornell University,MUSGRAVE 889,R2 Date8 Blk1,7,N9,7.91,92.09,5.46,7.77,0.52,1.24,1.69,26,47.99,72.94,71.03,7.48,35.53,49.98,26,63.4,10.81,4.48,0.54,1.99,1,7.73,0.21,0.31,0.12,2.75,0.11,7.77,13.16,61.33,62.85,21.69,46.7,51.13,51.49,20.41,45.32,43.3,56.49,33.23,9.02,2349,65.9,59.41
7592,00116060046606,6/23/2016,Cornell University,MUSGRAVE 890,R2 Date8 Blk2,7,N9,7.99,92.01,5.29,6.74,0.56,1.08,1.55,25.07,48.08,72.34,70.76,7.72,35.69,49.56,27.34,61.36,12.02,6.6,0.62,2.04,0.98,7.58,0.21,0.29,0.11,2.45,0.09,6.74,14.49,61.31,62.82,21.57,46.56,50.87,51.2,19.54,44.39,43.31,56.68,32.74,8.56,2357,66.21,59.53
7592,00116060046607,6/23/2016,Cornell University,MUSGRAVE 891,R2 Date8 Blk3,7,N9,7.76,92.24,5.29,6.29,0.52,1.01,1.54,24.32,48.61,74,72.3,7.69,36.6,49.38,23.41,67.62,11.98,4.19,0.31,1.83,0.84,7.82,0.2,0.28,0.11,2.5,0.09,6.29,13.29,61.15,62.64,20.76,45.7,50.09,50.33,18.21,42.97,41.93,55.31,30.3,6.24,2267,64.08,56.37
7592,00116060046608,6/23/2016,Cornell University,MUSGRAVE 892,R2 Date8 Blk4,7,N9,7.47,92.53,5.35,6.05,0.55,0.97,1.52,21.32,49,74.21,72.15,7.86,38.4,46.78,27.26,62.22,11.89,6.16,0.13,1.9,0.95,8.06,0.19,0.28,0.11,2.49,0.09,6.05,13.31,61.02,62.5,20.58,45.51,49.73,49.93,17.58,42.3,40.43,54.63,27.78,3.83,2197,63.71,50.94
7592,00116060046609,6/23/2016,Cornell University,MUSGRAVE 893,R3 Date1 Blk1,7,N9,8.78,91.22,6.97,23.31,0.7,3.73,3.73,36.64,22.4,41.85,40.67,2.69,11.4,71.97,8.66,78.71,10.91,8.63,3.47,3.34,2.13,8.37,0.47,0.47,0.28,3.71,0.28,23.31,28.25,69.24,71.65,39.15,65.77,69.03,71.42,50.18,78.16,68.49,76.22,77.07,49.22,3808,158.96,197.82
7592,00116060046610,6/23/2016,Cornell University,MUSGRAVE 894,R3 Date1 Blk2,7,N9,9.3,90.7,6.53,19.14,0.5,3.06,2.9,37.15,23.44,43.16,41.94,2.95,11.64,72.25,8.46,79.83,14.44,7.99,4.61,3.34,2.2,6.81,0.44,0.4,0.27,3.14,0.23,19.14,31.81,68.92,71.3,37.28,63.7,69.75,72.22,49.49,77.38,69.56,77.77,76.78,48.96,3910,152.23,196.69
7592,00116060046611,6/23/2016,Cornell University,MUSGRAVE 895,R3 Date1 Blk3,7,N9,8.65,91.35,6.52,20.76,0.64,3.32,3.22,40.37,23.63,43.42,42.19,2.9,12.84,69.57,9.77,76.84,12.55,7.93,3.87,3.23,2.01,8.41,0.46,0.43,0.27,3.39,0.25,20.76,28.85,68.86,71.23,37.71,64.17,67.93,70.19,47.88,75.56,66.86,74.9,73.79,46.32,3705,150.82,183.7
7592,00116060046612,6/23/2016,Cornell University,MUSGRAVE 896,R3 Date1 Blk4,7,N9,9.51,90.49,6.71,21.41,0.56,3.43,3.22,37.18,22.09,40.94,39.78,2.85,12.32,69.03,9.28,76.67,13.1,8.66,5.24,3.35,2.18,6.82,0.47,0.42,0.28,3.18,0.25,21.41,32.03,69.34,71.76,38.91,65.5,70.56,73.12,51.31,79.46,69.44,78.27,77.57,49.66,3918,162.83,198.43
7592,00116060046613,6/23/2016,Cornell University,MUSGRAVE 897,R3 Date2 Blk1,7,N9,8.76,91.24,6.61,21.16,0.58,3.39,3.27,39.37,25.93,47.65,46.29,2.95,10.86,76.54,7.82,83.11,10.91,7.19,2.41,3.12,1.91,9.32,0.45,0.47,0.27,3.76,0.26,21.16,23.59,68.15,70.44,36.14,62.44,65.78,67.8,45.47,72.83,66.56,72.69,73.54,46.1,3612,134.2,182.98
7592,00116060046614,6/23/2016,Cornell University,MUSGRAVE 898,R3 Date2 Blk2,7,N9,9.3,90.7,5.89,19.52,0.45,3.12,2.42,50.46,28.54,51.55,50.29,3.13,10.18,79.76,7.24,85.6,10.66,5.42,2.63,3.28,1.62,8.35,0.37,0.46,0.23,3.67,0.22,19.52,21.64,67.34,69.54,34.06,60.14,64.84,66.75,43.69,70.84,66.74,72.05,73.06,45.67,3592,120.42,179.52
7592,00116060046615,6/23/2016,Cornell University,MUSGRAVE 899,R3 Date2 Blk3,7,N9,9.7,90.3,6.19,18.21,0.48,2.91,2.65,43.05,28.04,50.01,48.58,3.33,10.36,78.67,7.79,83.96,11.85,6.22,3.12,3.16,1.81,8.77,0.4,0.43,0.25,3.52,0.22,18.21,24.28,67.49,69.71,34.24,60.34,64.78,66.69,43.08,70.15,66.87,72.54,72.7,45.35,3617,124.76,181.76
7592,00116060046616,6/23/2016,Cornell University,MUSGRAVE 900,R3 Date2 Blk4,7,N9,9.16,90.84,6.16,19.45,0.44,3.11,2.6,45.66,26.93,48.86,47.47,3.15,10.68,77.5,7.36,84.5,11.76,6.21,3.18,3.12,1.78,8.08,0.4,0.44,0.24,3.51,0.23,19.45,24.82,67.84,70.1,35.11,61.29,66.1,68.16,45.22,72.56,67.39,73.59,73.93,46.44,3677,129.52,183.58
7592,00116060046617,6/23/2016,Cornell University,MUSGRAVE 901,R3 Date3 Blk1,7,N9,8.25,91.75,5.92,14.43,0.6,2.31,2.59,37.35,38.82,65,64,5.26,23.17,63.8,14.3,77.66,8.63,3.84,0.58,2.6,1.33,8.76,0.34,0.4,0.22,3.45,0.18,14.43,13.07,64.17,66.01,27.09,52.53,56.37,57.32,30.6,56.35,53.78,62.29,52.41,26.98,2847,84.12,102.61
7592,00116060046618,6/23/2016,Cornell University,MUSGRAVE 902,R3 Date3 Blk2,7,N9,8.35,91.65,5.83,14.83,0.68,2.37,2.64,40.73,39.12,65.56,62.66,5.53,23.6,62.34,12.61,79.88,7.92,3.26,0.45,2.77,1.31,9.33,0.37,0.39,0.23,3.34,0.19,14.83,13.51,64.07,65.9,27.01,52.44,55.67,56.54,29.8,55.48,53.11,61.83,51.61,26.25,2805,82.89,96.86
7592,00116060046619,6/23/2016,Cornell University,MUSGRAVE 904,R3 Date3 Blk4,7,N9,8.16,91.84,5.8,12.98,0.65,2.08,2.41,37.75,37.87,63.94,63.03,5.26,22.91,63.65,13.22,79.03,10.41,5.72,0.15,2.76,1.43,8.49,0.33,0.36,0.21,3.15,0.17,12.98,15.48,64.46,66.33,27.03,52.46,56.9,57.91,30.65,56.4,54.53,63.25,52.86,27.4,2907,86.57,105.22
7592,00116060046620,6/23/2016,Cornell University,MUSGRAVE 905,R3 Date4 Blk1,7,N9,7.85,92.15,5.78,12.18,0.85,1.95,2.48,33.09,39.78,64.51,62.69,6.34,27.04,56.87,17.11,72.71,9.35,4.27,0.46,2.67,1.51,9.22,0.38,0.35,0.22,3.07,0.18,12.18,15.88,63.88,65.68,26.53,51.92,54.45,55.18,26.91,52.33,50.84,61.26,47.02,21.99,2721,83.5,87.09
7592,00116060046621,6/23/2016,Cornell University,MUSGRAVE 906,R3 Date4 Blk2,7,N9,7.78,92.22,5.85,13.42,0.93,2.15,2.67,33.68,38.69,63.27,61.77,6.14,25.31,59.03,16.9,72.64,8.65,4.72,0.21,2.82,1.62,8.97,0.42,0.35,0.23,3,0.2,13.42,15.89,64.21,66.05,27.43,52.89,55.4,56.24,28.71,54.29,52.77,62.69,50.48,25.2,2833,86.55,95.28
7592,00116060046622,6/23/2016,Cornell University,MUSGRAVE 907,R3 Date4 Blk3,7,N9,7.92,92.08,5.7,11.69,0.85,1.87,2.43,32.93,39,64.09,61.84,6.35,26.34,57.41,16.85,72.75,10.1,5.28,0.97,2.85,1.63,8.83,0.39,0.32,0.23,2.8,0.18,11.69,17.44,64.11,65.94,26.53,51.92,55.2,56.02,27.7,53.19,52.07,62.52,48.64,23.5,2808,84.83,90.08
7592,00116060046623,6/23/2016,Cornell University,MUSGRAVE 908,R3 Date4 Blk4,7,N9,7.97,92.03,5.69,11.55,0.78,1.85,2.43,31.34,36.75,61.72,60.49,5.72,23.45,61.23,15.05,75.12,12.05,6.66,1.96,2.89,1.78,8.56,0.38,0.32,0.23,2.81,0.17,11.55,19.05,64.81,66.72,27.41,52.88,57.09,58.12,30.23,55.94,55.01,64.56,52.95,27.48,2972,90.64,104.81
7592,00116060046624,6/23/2016,Cornell University,MUSGRAVE 909,R3 Date5 Blk1,7,N9,8,92,5.34,11.59,0.77,1.85,1.81,50.39,44.99,70.68,66.45,6.84,31.95,51.92,19.18,71.14,6.41,1.2,0.24,2.25,0.89,9.53,0.32,0.34,0.19,2.96,0.17,11.59,12.35,62.26,63.88,23.91,49.08,51.4,51.79,22.43,47.49,44.93,56.56,37.64,13.2,2373,70.97,63.91
7592,00116060046625,6/23/2016,Cornell University,MUSGRAVE 910,R3 Date5 Blk2,7,N9,8.02,91.98,5.33,11.42,0.84,1.83,2.02,47.99,45.37,71.14,67.26,7.18,32.04,52.36,21.07,68.67,6.19,2.46,0.22,2.21,0.81,9.36,0.34,0.34,0.19,2.91,0.16,11.42,12.17,62.14,63.75,23.65,48.81,50.7,51.01,21.32,46.3,44.91,56.47,37.51,13.08,2371,70.17,64.25
7592,00116060046626,6/23/2016,Cornell University,MUSGRAVE 911,R3 Date5 Blk3,7,N9,8.07,91.93,5.37,12.12,0.7,1.94,1.94,47.44,44.25,70.14,66.39,6.95,30.07,54.71,19.58,70.51,7.3,2.48,0.5,2.24,0.97,8.81,0.33,0.35,0.19,3,0.17,12.12,12.65,62.49,64.14,24.29,49.49,52.18,52.66,23.8,48.97,47.27,58.33,41.51,16.85,2513,72.15,71.6
7592,00116060046627,6/23/2016,Cornell University,MUSGRAVE 912,R3 Date5 Blk4,7,N9,7.92,92.08,5.25,10.41,0.72,1.67,1.93,44,45.21,72.21,69.26,6.94,32.57,52.97,21.34,69.19,7.29,2.8,0.41,2.32,1,8.56,0.29,0.32,0.17,2.75,0.15,10.41,11.7,62.2,63.81,22.88,47.98,51.57,51.98,22.15,47.19,45.14,56.96,37.4,12.98,2408,69.08,65.5
7592,00116060046628,6/23/2016,Cornell University,MUSGRAVE 913,R3 Date6 Blk1,7,N9,8.18,91.82,5.05,10.01,0.7,1.6,1.69,50.85,46.77,71.81,67.78,7.41,33.29,50.89,21.68,68.01,8.06,3.15,0.21,2.06,0.83,9.01,0.29,0.32,0.17,2.76,0.14,10.01,13.06,61.71,63.27,22.9,48,50.59,50.88,20.59,45.52,44.09,56.28,35.55,11.22,2345,67.93,60.91
7592,00116060046629,6/23/2016,Cornell University,MUSGRAVE 914,R3 Date6 Blk2,7,N9,8.49,91.51,5.04,9.7,0.68,1.55,1.69,49.48,47.19,73.04,68.69,7.4,33.85,50.72,22.61,67.08,8.15,2.36,0.52,2.1,0.81,9.01,0.3,0.33,0.17,2.69,0.13,9.7,12.48,61.59,63.13,22.31,47.36,50.33,50.59,20.08,44.97,43.47,55.76,34.42,10.16,2309,66.29,58.46
7592,00116060046630,6/23/2016,Cornell University,MUSGRAVE 915,R3 Date6 Blk3,7,N9,8.34,91.66,5.07,10.1,0.66,1.62,1.71,48.71,45.95,71.28,67.05,7.51,32.08,52.16,22.24,66.83,9.68,3.32,0.21,2.01,0.85,8.67,0.32,0.32,0.18,2.73,0.13,10.1,14.04,61.96,63.55,23.14,48.26,51.07,51.42,21.33,46.31,45.54,57.44,37.86,13.41,2432,69.15,64.83
7592,00116060046631,6/23/2016,Cornell University,MUSGRAVE 916,R3 Date6 Blk4,7,N9,8.04,91.96,4.95,7.24,0.58,1.16,1.55,41.85,48.37,75.14,71.53,7.58,36.23,49.35,24,66.45,10.05,4.17,0.24,2.05,0.88,8.37,0.23,0.28,0.14,2.44,0.1,7.24,12.53,61.22,62.72,20.63,45.56,49.94,50.16,18.43,43.21,41.83,54.99,30.61,6.53,2246,63.53,53.93
7592,00116060046632,6/23/2016,Cornell University,MUSGRAVE 917,R3 Date7 Blk1,7,N9,7.85,92.15,5.26,7.45,0.5,1.19,1.61,30.07,49.09,74.1,71.29,7.75,37.17,47.86,26.52,62.8,10.64,4.21,0.54,1.94,0.93,8.23,0.22,0.3,0.12,2.6,0.1,7.45,12.71,60.99,62.47,21.12,46.08,50.07,50.31,18.75,43.55,41.35,55.04,29.96,5.91,2234,63.62,52.76
7592,00116060046633,6/23/2016,Cornell University,MUSGRAVE 918,R3 Date7 Blk2,7,N9,7.97,92.03,5.22,6.97,0.52,1.12,1.39,31.56,48.35,72.1,70.5,7.99,36.11,48.78,25.62,63.66,12.7,6.3,0.28,1.77,0.94,6.95,0.22,0.29,0.12,2.38,0.09,6.97,15.03,61.23,62.73,21.75,46.76,51.12,51.47,20.01,44.89,43.49,57.3,33.14,8.94,2390,65.94,58.79
7592,00116060046634,6/23/2016,Cornell University,MUSGRAVE 919,R3 Date7 Blk3,7,N9,8.23,91.77,5.33,8.18,0.5,1.31,1.54,34.11,47.5,71.1,69.09,7.73,34.13,50.6,26.45,61.72,12.09,4.38,0.29,1.85,0.92,7.66,0.25,0.3,0.13,2.56,0.1,8.18,14.69,61.49,63.02,22.56,47.64,51.3,51.68,20.84,45.78,44.62,57.5,35.5,11.18,2420,67.99,63.31
7592,00116060046635,6/23/2016,Cornell University,MUSGRAVE 920,R3 Date7 Blk4,7,N9,7.58,92.42,5.21,5.99,0.5,0.96,1.43,24.71,49.08,74.76,72.72,7.85,37.57,48.34,24.3,66.58,12.86,4.65,0.35,1.93,0.99,7.33,0.18,0.27,0.11,2.39,0.08,5.99,13.4,61,62.48,20.35,45.26,50.36,50.63,18.49,43.27,41.7,55.69,29.8,5.75,2281,63.24,53.85
7592,00116060046636,6/23/2016,Cornell University,MUSGRAVE 921,R3 Date8 Blk1,7,N9,8.02,91.98,5.29,6.43,0.54,1.03,1.42,23.64,47,69.68,67.35,7.99,35.3,47.59,25.48,62.17,13.77,4.62,1.4,1.95,1.14,7.96,0.25,0.27,0.13,2.25,0.09,6.43,17.54,61.64,63.19,22.51,47.58,51.31,51.69,20.03,44.91,44,57.75,33.69,9.46,2406,69.72,59.59
7592,00116060046637,6/23/2016,Cornell University,MUSGRAVE 922,R3 Date8 Blk2,7,N9,8.34,91.66,5.26,6.68,0.51,1.07,1.36,25.6,45.67,67.37,65.71,7.9,33.01,49.76,25.49,61.21,12.62,5.97,1.82,2.04,1.23,7.33,0.26,0.27,0.14,2.2,0.09,6.68,19.41,62.05,63.65,23.52,48.67,52.68,53.21,22.1,47.14,46.78,60.03,38.18,13.71,2575,73.57,68.67
7592,00116060046638,6/23/2016,Cornell University,MUSGRAVE 923,R3 Date8 Blk3,7,N9,8.1,91.9,5.4,7.56,0.52,1.21,1.45,28.17,45.79,67.81,66.44,7.88,32.87,50.53,27.7,58.31,13.96,5,1.17,1.9,1.13,7.09,0.25,0.28,0.13,2.33,0.1,7.56,18.23,62.02,63.61,23.65,48.8,52.63,53.16,22.43,47.49,46.89,59.96,38.76,14.26,2578,73.04,69.64
7592,00116060046639,6/23/2016,Cornell University,MUSGRAVE 924,R3 Date8 Blk4,7,N9,7.71,92.29,5.27,5.84,0.47,0.93,1.34,19.52,46.8,70.09,68.6,7.89,34.78,49.3,28.12,59.01,14.49,5.69,1.54,2.07,1.24,7.27,0.19,0.25,0.12,2.17,0.08,5.84,17.39,61.7,63.26,22.15,47.19,51.91,52.35,20.65,45.58,44.96,58.54,34.93,10.64,2475,69.51,62.95
7592,00116060046640,6/23/2016,Cornell University,MUSGRAVE 925,R4 Date1 Blk1,7,N9,8.93,91.07,6.75,19.92,0.64,3.19,3.04,36.75,20.57,39.13,38.03,2.83,12.32,67.6,8.58,77.44,15.31,8.52,5.44,3.25,2.14,6.78,0.47,0.38,0.28,3.02,0.24,19.92,35.17,69.8,72.28,39.17,65.79,70.91,73.51,51.1,79.21,69.77,78.92,77.39,49.49,3949,173.44,204.5
7592,00116060046641,6/23/2016,Cornell University,MUSGRAVE 926,R4 Date1 Blk2,7,N9,9.74,90.26,6.84,20.41,0.74,3.27,3.11,34.3,20.35,36.51,35.49,3.11,12.89,63.68,10.36,70.81,14.67,9.41,6.73,3.41,2.23,7.02,0.54,0.39,0.3,2.84,0.24,20.41,36.96,69.87,72.36,40.41,67.17,70.98,73.59,51.33,79.47,69.72,79.48,77.54,49.63,3955,186.31,209.29
